"id","sch","gr","cltype","hdeg","clad","exp","trace","read","math","ses","schtype","sx","eth","birthq","birthy","yrs","tch","ach_score"
"142205","45","K","reg+A","BS/BA","1",11,"W",380,339,"F","inner","M","B","1980:2","1980",0,"749",719
"142233","66","K","reg+A","BS/BA","1",13,"W",472,520,"N","rural","M","W","1979:3","1979",0,"1142",992
"142295","16","K","reg+A","MS/MA/MEd","1",17,"W",414,463,"F","inner","M","B","1978:4","1978",0,"247",877
"142327","55","K","reg","BS/BA","1",13,NA,397,429,"N","rural","F","W","1979:4","1979",0,"942",826
"142385","12","K","reg+A","BS/BA","1",12,"W",455,602,"F","rural","M","W","1980:1","1980",0,"192",1057
"142399","74","K","small","BS/BA","1",12,"W",430,489,"N","rural","M","W","1980:1","1980",0,"1287",919
"142433","78","K","reg","MS/MA/MEd","1",8,"W",407,384,"N","rural","F","W","1980:1","1980",0,"1347",791
"142446","33","K","reg","MS/MA/MEd","PROB",6,"W",398,459,"F","inner","M","B","1980:2","1980",0,"569",857
"142481","5","K","reg+A","BS/BA","1",8,"W",437,459,"N","rural","F","W","1980:1","1980",0,"69",896
"142492","44","K","reg","MS/MA/MEd","1",24,"W",414,506,"F","suburb","M","W","1980:2","1980",0,"732",920
"142508","11","K","small","BS/BA","1",11,"W",492,547,"N","rural","M","W","1980:2","1980",0,"175",1039
"142522","73","K","reg+A","BS/BA","1",14,"W",468,536,"N","rural","F","W","1980:3","1980",0,"1274",1004
"142540","63","K","reg","MS/MA/MEd","1",6,"W",428,463,"N","rural","M","B","1980:2","1980",0,"1077",891
"142560","24","K","reg","BS/BA","1",6,"W",388,412,"F","suburb","F","B","1980:1","1980",0,"401",800
"142710","66","K","reg+A","BS/BA","1",13,"W",430,478,"F","rural","F","W","1979:4","1979",0,"1142",908
"142742","13","K","small","BS/BA","1",4,"W",448,494,"F","rural","F","W","1979:4","1979",0,"204",942
"142774","21","K","reg+A","BS/BA","1",5,"B",410,484,"F","suburb","M","W","1979:4","1979",0,"333",894
"142855","64","K","reg","BS/BA","1",20,"W",478,506,"N","rural","F","W","1979:4","1979",0,"1105",984
"14295","40","K","small","BS/BA","1",27,"W",425,434,"F","rural","F","W","1979:4","1979",0,"678",859
"142957","68","K","small","MS/MA/MEd","1",8,"W",414,463,"F","rural","F","B","1980:2","1980",0,"1176",877
"142983","4","K","reg+A","BS/BA","1",7,"W",393,454,"N","suburb","M","W","1979:4","1979",0,"54",847
"143070","12","K","reg+A","BS/BA","1",12,"W",408,423,"F","rural","M","W","1980:2","1980",0,"192",831
"14310","73","K","reg","BS/BA","1",19,"W",424,559,"N","rural","M","W","1979:4","1979",0,"1273",983
"143130","52","K","reg","MS/MA/MEd","1",12,"W",467,536,"N","suburb","F","W","1980:3","1980",0,"893",1003
"143143","13","K","reg","MS/MA/MEd","1",6,"W",495,576,"N","rural","F","W","1979:4","1979",0,"205",1071
"143160","35","K","small","MS/MA/MEd","1",5,"W",472,547,"N","rural","M","W","1979:4","1979",0,"606",1019
"143207","8","K","reg+A","MS/MA/MEd","1",12,"W",467,547,"N","rural","M","W","1979:4","1979",0,"115",1014
"143258","40","K","reg","BS/BA","APPR",2,"W",453,506,"F","rural","F","W","1980:3","1980",0,"679",959
"143271","6","K","reg+A","BS/BA","1",11,"W",405,454,"F","rural","F","W","1979:4","1979",0,"84",859
"143305","80","K","reg+A","MS/MA/MEd","1",13,"W",433,439,"N","rural","M","W","1980:3","1980",0,"1377",872
"143407","16","K","reg+A","BS/BA","1",6,"W",405,444,"F","inner","F","B","1980:1","1980",0,"245",849
"143449","9","K","small","BS/BA","1",14,"W",460,473,"N","urban","M","W","1980:3","1980",0,"134",933
"143471","58","K","reg","BS/BA","PEND",3,"W",490,528,"N","suburb","F","W","1980:1","1980",0,"996",1018
"143478","40","K","reg","BS/BA","APPR",2,"W",448,506,"F","rural","M","W","1979:4","1979",0,"679",954
"143520","66","K","reg+A","BS/BA","1",13,"W",460,459,"N","rural","M","W","1980:1","1980",0,"1142",919
"143549","51","K","reg","BS/BA","1",11,"W",453,478,"N","suburb","F","W","1980:2","1980",0,"852",931
"143566","70","K","reg","BS/BA","1",10,"W",465,576,"F","rural","M","W","1980:2","1980",0,"1216",1041
"143575","44","K","small","BS/BA",NA,3,"W",443,489,"F","suburb","M","B","1979:4","1979",0,"731",932
"143601","60","K","small","BS/BA","APPR",1,"W",443,468,"N","urban","M","W","1980:1","1980",0,"1034",911
"143623","7","K","small","BS/BA","1",4,"W",463,536,"F","rural","F","W","1979:4","1979",0,"85",999
"143661","63","K","small","BS/BA","1",7,"W",436,500,"N","rural","F","W","1980:2","1980",0,"1076",936
"143678","25","K","small","BS/BA","1",12,"B",413,429,"F","suburb","F","B","1980:2","1980",0,"418",842
"143689","9","K","small","BS/BA","1",13,"W",453,528,"N","urban","F","W","1980:3","1980",0,"133",981
"143719","2","K","small","MS/MA/MEd","1",12,"W",433,478,"F","urban","F","B","1979:4","1979",0,"19",911
"143808","64","K","small","BS/BA","1",19,"W",472,506,"N","rural","M","W","1980:1","1980",0,"1102",978
"143837","29","K","reg","BS/BA","1",5,"W",400,484,"F","inner","M","B","1980:2","1980",0,"503",884
"143851","1","K","reg","MS/MA/MEd","1",10,"W",427,444,"N","rural","F","W","1980:3","1980",0,"3",871
"143865","56","K","reg","MS/MA/MEd","1",13,"W",398,418,"F","rural","F","W","1980:3","1980",0,"960",816
"143878","3","K","reg+A","MS/MA/MEd","1",9,"W",407,434,"F","rural","M","W","1979:4","1979",0,"34",841
"143902","72","K","reg+A","MS/MA/MEd","1",10,"W",451,528,"F","rural","F","W","1980:2","1980",0,"1254",979
"14394","28","K","reg","MS/MA/MEd","1",7,"W",430,478,"F","inner","M","B","1980:3","1980",0,"481",908
"143994","61","K","reg","MS/MA/MEd","1",22,"W",413,418,"N","suburb","F","W","1980:3","1980",0,"1049",831
"144033","19","K","reg+A","BS/BA","PROB",0,"W",500,513,"F","inner","M","B","1980:1","1980",0,"289",1013
"14406","22","K","small","BS/BA","1",3,"B",470,626,"F","inner","M","B","1980:4","1980",0,"350",1096
"144060","56","K","reg+A","BS/BA","1",7,"W",397,405,"F","rural","M","B","1979:2","1979",0,"961",802
"144089","41","K","small","MS/MA/MEd","1",18,"W",461,489,"N","suburb","M","W","1980:3","1980",0,"694",950
"1441","56","K","reg","BS/BA","APPR",3,"B",451,500,"N","rural","F","W","1980:1","1980",0,"959",951
"144119","8","K","reg+A","MS/MA/MEd","1",12,"W",428,513,"N","rural","M","W","1979:4","1979",0,"115",941
"144138","12","K","reg","BS/BA","1",20,"W",386,439,"F","rural","F","W","1980:3","1980",0,"191",825
"144189","47","K","reg+A","BS/BA","1",15,"W",403,459,"N","rural","M","W","1980:2","1980",0,"777",862
"144201","46","K","small","MS/MA/MEd","1",4,"W",436,439,"N","suburb","F","W","1980:3","1980",0,"759",875
"144219","16","K","reg","MA+","1",8,"W",398,429,"F","inner","F","B","1980:3","1980",0,"244",827
"14423","1","K","small","Ed.S","1",14,"W",565,626,"N","rural","M","W","1979:4","1979",0,"1",1191
"144240","20","K","reg+A","BS/BA","APPR",1,"B",440,506,"N","suburb","M","B","1980:1","1980",0,"312",946
"144269","8","K","reg+A","MS/MA/MEd","1",12,"W",418,423,"N","rural","M","W","1980:2","1980",0,"115",841
"144319","3","K","reg+A","MS/MA/MEd","1",20,"W",472,494,"N","rural","F","W","1980:1","1980",0,"35",966
"144368","30","K","reg","BS/BA","1",10,"B",425,536,"F","inner","F","B","1980:1","1980",0,"517",961
"144374","44","K","reg","MS/MA/MEd","1",24,"W",410,513,"F","suburb","M","B","1979:4","1979",0,"732",923
"144391","76","K","small","BS/BA","1",22,"W",467,559,"N","rural","F","W","1979:4","1979",0,"1323",1026
"144406","41","K","reg","MS/MA/MEd","3",15,"W",522,602,"N","suburb","F","W","1979:4","1979",0,"695",1124
"144429","14","K","reg+A","BS/BA","APPR",1,"B",427,473,"F","inner","F","B","1980:2","1980",0,"217",900
"14447","57","K","small","BS/BA","APPR",1,"W",421,473,"N","rural","F","W","1980:1","1980",0,"978",894
"144476","60","K","small","BS/BA","APPR",1,"W",463,547,"N","urban","M","W","1980:2","1980",0,"1034",1010
"144518","1","K","reg+A","BS/BA",NA,9,"W",419,444,"F","rural","F","B","1979:4","1979",0,"4",863
"144537","71","K","reg+A","BS/BA",NA,2,"W",393,429,"F","rural","M","W","1980:3","1980",0,"1237",822
"144555","7","K","reg","MS/MA/MEd","1",15,"W",463,536,"N","rural","M","W","1980:3","1980",0,"88",999
"144589","16","K","reg+A","BS/BA","1",6,"W",393,454,"F","inner","F","B","1980:2","1980",0,"245",847
"144608","50","K","reg","MS/MA/MEd","1",13,"W",461,454,"N","rural","M","W","1980:1","1980",0,"830",915
"144620","32","K","reg","BS/BA",NA,3,"B",382,405,"F","inner","M","B","1980:2","1980",0,"544",787
"144673","61","K","small","MS/MA/MEd","1",7,"W",433,484,"F","suburb","M","W","1980:1","1980",0,"1047",917
"144681","13","K","small","BS/BA","1",4,"W",460,500,"F","rural","M","B","1980:3","1980",0,"204",960
"144705","56","K","reg","BS/BA","APPR",3,"B",428,484,"N","rural","F","W","1980:1","1980",0,"959",912
"144767","68","K","reg","BS/BA","2",10,"W",467,489,"F","rural","M","W","1979:1","1979",0,"1177",956
"144781","28","K","small","MS/MA/MEd","1",6,"W",403,405,"F","inner","M","B","1980:2","1980",0,"479",808
"144854","76","K","reg","BS/BA","1",2,"W",411,478,"F","rural","M","W","1979:4","1979",0,"1325",889
"144881","42","K","reg","BS/BA","PROB",14,"W",532,626,"N","suburb","F","W","1980:1","1980",0,"713",1158
"144902","35","K","reg","BS/BA",NA,4,"W",428,454,"N","rural","M","W","1979:4","1979",0,"607",882
"144918","80","K","reg","MS/MA/MEd","1",4,"W",414,439,"F","rural","F","B","1979:4","1979",0,"1376",853
"144944","1","K","small","Ed.S","1",14,"W",428,513,"N","rural","M","W","1980:1","1980",0,"1",941
"144966","24","K","small","BS/BA","APPR",5,"B",430,520,"N","suburb","M","B","1979:4","1979",0,"399",950
"145020","56","K","reg+A","BS/BA","1",7,"W",378,418,"N","rural","M","W","1980:2","1980",0,"961",796
"145062","71","K","small","BS/BA","1",6,"W",455,536,"F","rural","M","W","1979:4","1979",0,"1234",991
"145088","43","K","reg+A","BS/BA","1",17,"W",424,489,"N","suburb","F","W","1980:1","1980",0,"718",913
"14510","63","K","reg","BS/BA","1",10,"W",538,513,"N","rural","M","W","1980:2","1980",0,"1078",1051
"145136","55","K","reg","BS/BA","1",13,NA,424,559,"N","rural","M","W","1980:1","1980",0,"942",983
"145142","63","K","small","MS/MA/MEd","1",4,"W",463,520,"F","rural","F","W","1979:4","1979",0,"1075",983
"145177","29","K","reg","BS/BA","1",5,"W",402,405,"F","inner","F","B","1980:3","1980",0,"503",807
"14522","33","K","reg","MS/MA/MEd","PROB",6,"W",397,418,"F","inner","F","B","1979:3","1979",0,"569",815
"145226","52","K","reg","MS/MA/MEd","1",12,"W",380,405,"N","suburb","F","W","1980:3","1980",0,"893",785
"145274","29","K","reg","BS/BA","1",5,"W",425,454,"F","inner","M","B","1980:3","1980",0,"503",879
"145313","14","K","reg+A","BS/BA","APPR",1,"B",450,489,"F","inner","M","B","1980:1","1980",0,"217",939
"145326","21","K","reg+A","BS/BA","1",5,NA,421,478,NA,"suburb","M","W","1980:2","1980",0,"334",899
"145386","73","K","small","BS/BA",NA,1,"W",470,444,"F","rural","F","W","1980:3","1980",0,"1271",914
"14539","2","K","reg","MS/MA/MEd","1",6,"W",410,454,"N","urban","F","W","1980:3","1980",0,"20",864
"145401","19","K","small","BS/BA","APPR",2,"W",425,449,"F","inner","F","B","1980:3","1980",0,"286",874
"145415","22","K","reg","BS/BA","APPR",1,"B",434,500,"F","inner","M","B","1979:4","1979",0,"352",934
"145455","60","K","small","BS/BA","1",11,"W",397,423,"F","urban","F","W","1980:1","1980",0,"1035",820
"145468","50","K","reg","MS/MA/MEd","1",13,"W",431,484,"N","rural","F","W","1980:2","1980",0,"830",915
"145484","67","K","reg+A","BS/BA","1",13,"W",425,444,"N","rural","M","W","1980:2","1980",0,"1165",869
"145505","63","K","small","MS/MA/MEd","1",4,"W",483,528,"N","rural","F","W","1980:1","1980",0,"1075",1011
"145530","45","K","reg","BS/BA","1",12,"W",395,405,"F","inner","F","B","1980:3","1980",0,"748",800
"145543","37","K","reg","BS/BA","1",5,"W",447,459,"F","urban","F","B","1979:4","1979",0,"640",906
"145564","51","K","small","BS/BA","1",16,"B",476,513,"N","suburb","F","W","1980:2","1980",0,"851",989
"145593","10","K","reg","BS/BA","1",3,"W",487,547,"N","urban","M","W","1979:3","1979",0,"163",1034
"145641","3","K","reg+A","MS/MA/MEd","1",20,"W",427,459,"N","rural","M","W","1980:3","1980",0,"35",886
"145655","44","K","small","BS/BA","1",3,"W",443,489,"F","suburb","M","B","1979:4","1979",0,"730",932
"145678","7","K","small","BS/BA","1",4,"W",458,506,"N","rural","M","W","1980:2","1980",0,"85",964
"145735","6","K","reg+A","BS/BA","1",11,"W",430,494,"F","rural","M","W","1979:4","1979",0,"84",924
"14575","12","K","small","MS/MA/MEd","1",9,"W",455,602,"N","rural","F","W","1980:1","1980",0,"190",1057
"145785","27","K","reg","BS/BA",NA,6,"B",431,506,"F","inner","F","B","1980:3","1980",0,"449",937
"145803","16","K","small","BS/BA","APPR",1,"B",445,494,"F","inner","F","B","1980:3","1980",0,"242",939
"14583","47","K","reg+A","BS/BA","1",15,"W",407,463,"N","rural","F","W","1979:4","1979",0,"777",870
"145840","2","K","small","MS/MA/MEd","1",12,"W",402,412,"F","urban","F","W","1980:1","1980",0,"19",814
"145846","51","K","small","MS/MA/MEd","1",15,"W",500,602,"N","suburb","F","W","1979:4","1979",0,"850",1102
"145869","76","K","reg+A","MS/MA/MEd","1",13,"W",460,576,"F","rural","F","W","1980:2","1980",0,"1327",1036
"145889","24","K","small","BS/BA","APPR",5,"B",456,500,"N","suburb","M","B","1980:1","1980",0,"399",956
"145948","22","K","reg","BS/BA","1",24,"B",422,468,"F","inner","F","B","1980:2","1980",0,"354",890
"146011","39","K","reg","BS/BA","1",4,"W",403,484,"F","rural","F","W","1980:3","1980",0,"663",887
"14606","11","K","reg+A","BS/BA","1",13,"W",510,559,"N","rural","M","W","1980:2","1980",0,"177",1069
"146063","37","K","small","MS/MA/MEd","1",13,"W",451,489,"N","urban","M","W","1980:1","1980",0,"639",940
"146105","56","K","reg","MS/MA/MEd","1",13,"W",398,405,"F","rural","M","B","1980:3","1980",0,"960",803
"146153","47","K","reg+A","BS/BA","1",15,"W",418,478,"N","rural","M","W","1980:3","1980",0,"777",896
"14622","27","K","small","BS/BA","1",11,"W",442,520,"F","inner","M","B","1980:2","1980",0,"447",962
"146237","20","K","reg+A","BS/BA",NA,12,"B",403,429,"N","suburb","M","B","1980:2","1980",0,"313",832
"146254","18","K","reg","BS/BA",NA,10,"B",416,444,"F","inner","M","B","1980:2","1980",0,"284",860
"146262","60","K","reg+A","BS/BA","APPR",5,"W",413,494,"F","urban","M","W","1979:4","1979",0,"1037",907
"146304","32","K","small","BS/BA","1",14,"W",461,459,"F","inner","F","B","1980:1","1980",0,"542",920
"146312","46","K","small","MS/MA/MEd","1",4,"W",451,454,"F","suburb","M","B","1979:4","1979",0,"759",905
"146328","69","K","reg+A","MS/MA/MEd","1",6,"W",437,547,"N","rural","F","W","1979:4","1979",0,"1202",984
"14636","65","K","reg+A","MS/MA/MEd","1",9,"W",450,468,"N","rural","M","W","1980:2","1980",0,"1125",918
"146393","63","K","reg+A","MA+","1",12,"W",437,528,"N","rural","M","W","1979:3","1979",0,"1080",965
"146429","69","K","reg","BS/BA","1",16,"W",474,602,"N","rural","F","W","1980:2","1980",0,"1201",1076
"146442","53","K","reg+A","BS/BA","1",9,"W",398,444,"F","inner","M","B","1980:3","1980",0,"912",842
"146463","16","K","reg+A","MS/MA/MEd","1",17,"W",424,468,"F","inner","M","B","1980:1","1980",0,"247",892
"146476","43","K","reg","BS/BA",NA,3,"W",436,513,"N","suburb","F","W","1980:2","1980",0,"717",949
"146487","37","K","small","BS/BA","PROB",1,"W",413,473,"F","urban","F","W","1979:4","1979",0,"638",886
"1465","11","K","small","BS/BA","1",11,"W",478,439,"N","rural","F","B","1980:3","1980",0,"175",917
"146525","32","K","reg+A","BS/BA","APPR",0,"W",403,473,"F","inner","M","B","1980:2","1980",0,"546",876
"14654","69","K","reg","BS/BA","1",16,"W",439,500,"N","rural","M","W","1979:2","1979",0,"1201",939
"146573","48","K","reg+A","BS/BA","1",13,"W",425,547,"F","urban","F","W","1980:2","1980",0,"796",972
"146585","32","K","reg","BS/BA",NA,3,"B",403,473,"F","inner","M","B","1980:3","1980",0,"544",876
"146621","48","K","reg","MS/MA/MEd","1",4,"W",414,454,"F","urban","M","W","1980:2","1980",0,"795",868
"146640","34","K","small","BS/BA","APPR",2,"W",460,500,"N","rural","F","W","1980:1","1980",0,"590",960
"146705","32","K","reg+A","BS/BA",NA,2,"W",402,423,"F","inner","F","B","1980:1","1980",0,"547",825
"146718","58","K","reg+A","BS/BA","1",3,"W",427,513,"N","suburb","F","W","1980:2","1980",0,"997",940
"146745","3","K","small","BS/BA","1",9,"W",393,412,"F","rural","F","W","1980:3","1980",0,"31",805
"146761","4","K","reg+A","BS/BA","1",7,"W",397,449,"N","suburb","M","W","1980:3","1980",0,"54",846
"14678","30","K","small","BS/BA","APPR",2,"W",461,547,"F","inner","M","B","1979:4","1979",0,"516",1008
"146806","49","K","reg+A","BS/BA","1",9,"W",428,468,"F","rural","F","W","1979:4","1979",0,"816",896
"146823","31","K","reg+A","BS/BA","1",11,"W",448,506,"F","inner","F","B","1979:4","1979",0,"531",954
"146844","4","K","reg","BS/BA","1",8,"W",428,500,"N","suburb","F","W","1980:2","1980",0,"53",928
"146929","61","K","reg","MS/MA/MEd","1",22,"W",439,463,"N","suburb","M","W","1980:1","1980",0,"1049",902
"146993","54","K","reg+A","BS/BA","1",7,"W",440,459,"N","suburb","M","W","1980:1","1980",0,"928",899
"147023","48","K","reg+A",NA,NA,NA,NA,434,478,"N","urban","M","W","1980:1","1980",0,"797",912
"14703","30","K","reg+A","MS/MA/MEd","APPR",24,"W",518,559,"N","inner","M","B","1980:1","1980",0,"518",1077
"147051","38","K","reg+A","MS/MA/MEd","1",8,"W",472,506,"F","rural","F","W","1980:3","1980",0,"651",978
"147072","14","K","reg+A","BS/BA","APPR",1,"B",422,468,"F","inner","F","B","1980:1","1980",0,"217",890
"147084","25","K","reg","BS/BA",NA,18,"B",408,449,"N","suburb","M","W","1980:2","1980",0,"419",857
"14711","43","K","small","BS/BA",NA,15,"W",434,506,"N","suburb","F","W","1979:4","1979",0,"716",940
"147146","15","K","reg","MS/MA/MEd","1",11,"B",402,449,"F","inner","M","B","1980:3","1980",0,"230",851
"147177","67","K","reg","BS/BA","PROB",0,"W",428,494,"N","rural","M","W","1979:3","1979",0,"1164",922
"147198","24","K","reg+A","MS/MA/MEd","1",10,"W",428,429,"N","suburb","F","B","1980:2","1980",0,"402",857
"147206","13","K","reg+A","BS/BA","1",6,"W",456,506,"N","rural","F","W","1979:4","1979",0,"206",962
"147223","68","K","reg+A","BS/BA","1",10,"W",433,468,"N","rural","F","W","1979:4","1979",0,"1179",901
"147243","72","K","reg+A","MS/MA/MEd","1",10,"W",437,484,"F","rural","M","W","1980:3","1980",0,"1254",921
"147312","36","K","reg","BS/BA","1",15,"W",450,494,"N","suburb","F","W","1980:1","1980",0,"624",944
"147319","51","K","reg","BS/BA","1",11,"W",398,439,"N","suburb","F","W","1979:4","1979",0,"852",837
"147335","51","K","reg+A","BS/BA","1",5,"B",425,463,"F","suburb","M","W","1979:4","1979",0,"854",888
"14735","70","K","reg+A","BS/BA","2",27,"W",451,473,"N","rural","F","W","1980:1","1980",0,"1218",924
"147355","46","K","reg+A","BS/BA","PROB",0,"W",402,439,"N","suburb","M","W","1980:3","1980",0,"761",841
"147447","12","K","reg+A","BS/BA","1",12,"W",455,506,"N","rural","F","W","1979:4","1979",0,"192",961
"147520","72","K","reg+A","MS/MA/MEd","1",10,"W",436,454,"F","rural","M","W","1980:1","1980",0,"1254",890
"147568","68","K","reg+A","BS/BA","1",10,"W",416,489,"F","rural","M","B","1980:1","1980",0,"1179",905
"147596","22","K","reg+A","BS/BA","1",16,"B",433,439,"F","inner","F","B","1980:2","1980",0,"356",872
"147613","1","K","reg","BS/BA",NA,5,"W",425,484,"N","rural","F","W","1980:2","1980",0,"2",909
"147626","46","K","reg+A","BS/BA","PROB",0,"W",422,484,"F","suburb","M","W","1980:3","1980",0,"761",906
"147662","27","K","small","BS/BA","PROB",1,"W",434,528,"F","inner","M","B","1980:2","1980",0,"446",962
"147681","25","K","reg+A","BS/BA",NA,2,"W",450,494,"N","suburb","F","W","1980:1","1980",0,"420",944
"147713","4","K","reg+A","BS/BA","1",7,"W",433,506,"N","suburb","M","W","1980:1","1980",0,"54",939
"147757","2","K","reg","MS/MA/MEd","1",6,"W",402,405,"N","urban","M","B","1980:2","1980",0,"20",807
"147789","75","K","reg","MS/MA/MEd","1",11,"W",425,484,"N","rural","M","W","1980:2","1980",0,"1304",909
"147855","11","K","reg+A","BS/BA","1",13,"W",510,576,"N","rural","F","W","1980:1","1980",0,"177",1086
"147872","22","K","reg+A","BS/BA","1",16,"B",425,463,"F","inner","M","B","1980:1","1980",0,"356",888
"147946","29","K","reg+A","MS/MA/MEd","1",17,"W",414,468,"F","inner","M","B","1980:3","1980",0,"504",882
